original_name,image_name,dataset,double_marked,partition,marked_structure,animal_type,animal_id,sample_id,sample_row,sample_col,brain_region,zoom,has_metadata,resolution_px_um
Mar31bS2C3R4_LHl_200x_g.TIF,1492.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,4,3,LHl,200x,VERDADERO,3.187
Mar31bS1C4R4_VLPAGl_200x_g.TIF,1493.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,1,4,4,VLPAGl,200x,VERDADERO,3.187
Mar31bS2C4R1_LHr_200x_g.TIF,1494.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,1,4,LHr,200x,VERDADERO,3.187
Mar31bS1C5R3_VLPAGr_200x_g.TIF,1495.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,1,3,5,VLPAGr,200x,VERDADERO,3.187
Mar31bS3C1R1_LHr_200x_g.TIF,1496.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,3,1,1,LHr,200x,VERDADERO,3.187
Mar31bS2C3R2_DMr_200x_g.TIF,1497.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,2,3,DMr,200x,VERDADERO,3.187
Mar31bS1C5R1_VLPAGr_200x_g.TIF,1498.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,1,1,5,VLPAGr,200x,VERDADERO,3.187
Mar31bS2C3R3_DMl_200x_g.TIF,1499.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,3,3,DMl,200x,VERDADERO,3.187
Mar31bS3C1R1_LHl_200x_g.TIF,1500.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,3,1,1,LHl,200x,VERDADERO,3.187
Mar31bS2C1R2_VLPAGr_200x_g.TIF,1501.png,green,VERDADERO,test,nucleus,marvin,31b,2,2,1,VLPAGr,200x,VERDADERO,3.187
Mar31bS1C5R4_VLPAGr_200x_g.TIF,1502.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,1,4,5,VLPAGr,200x,VERDADERO,3.187
Mar31bS2C4R3_DMr_200x_g.TIF,1503.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,3,4,DMr,200x,VERDADERO,3.187
Mar31bS2C4R1_DMl_200x_g.TIF,1504.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,1,4,DMl,200x,VERDADERO,3.187
Mar31bS1C5R4_VLPAGl_200x_g.TIF,1505.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,1,4,5,VLPAGl,200x,VERDADERO,3.187
Mar31bS2C1R3_VLPAGl_200x_g.TIF,1506.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,3,1,VLPAGl,200x,VERDADERO,3.187
Mar31bS2C4R4_LHr_200x_g.TIF,1507.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,4,4,LHr,200x,VERDADERO,3.187
Mar31bS2C3R3_LHl_200x_g.TIF,1508.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,3,3,LHl,200x,VERDADERO,3.187
Mar31bS2C3R2_LHr_200x_g.TIF,1509.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,2,3,LHr,200x,VERDADERO,3.187
Mar31bS2C3R4_DMl_200x_g.TIF,1510.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,4,3,DMl,200x,VERDADERO,3.187
Mar31bS1C5R2_VLPAGr_200x_g.TIF,1511.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,1,2,5,VLPAGr,200x,VERDADERO,3.187
Mar31bS2C3R3_LHr_200x_g.TIF,1512.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,3,3,LHr,200x,VERDADERO,3.187
Mar31bS2C4R4_DMr_200x_g.TIF,1513.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,4,4,DMr,200x,VERDADERO,3.187
Mar31bS2C4R1_DMr_200x_g.TIF,1514.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,1,4,DMr,200x,VERDADERO,3.187
Mar31bS2C4R2_LHl_200x_g.TIF,1515.png,green,VERDADERO,unlabelled,nucleus,marvin,31b,2,2,4,LHl,200x,VERDADERO,3.187
MAR55S1C5R3_LHL_20_g.TIF,1516.png,green,VERDADERO,unlabelled,nucleus,marvin,55,1,3,5,LHl,200x,VERDADERO,3.187
MAR55S1C5R3_DMR_20_g.TIF,1517.png,green,VERDADERO,test,nucleus,marvin,55,1,3,5,DMr,200x,VERDADERO,3.187
MAR55S3C2R2_VLPAGR_20_g.TIF,1518.png,green,VERDADERO,trainval,nucleus,marvin,55,3,2,2,VLPAGr,200x,VERDADERO,3.187
MAR55S1C5R3_DML_20_g.TIF,1519.png,green,VERDADERO,unlabelled,nucleus,marvin,55,1,3,5,DMl,200x,VERDADERO,3.187
MAR55S1C5R3_LHR_20_g.TIF,1520.png,green,VERDADERO,unlabelled,nucleus,marvin,55,1,3,5,LHr,200x,VERDADERO,3.187
MAR55S3C2R2_VLPAGL_20_g.TIF,1521.png,green,VERDADERO,trainval,nucleus,marvin,55,3,2,2,VLPAGl,200x,VERDADERO,3.187
Mar40S3C4R2_VLPAGl_200x_g.TIF,1522.png,green,VERDADERO,unlabelled,nucleus,marvin,40,3,2,4,VLPAGl,200x,VERDADERO,3.187
Mar40S1C2R1_LHl_200x_g.TIF,1523.png,green,VERDADERO,unlabelled,nucleus,marvin,40,1,1,2,LHl,200x,VERDADERO,3.187
Mar40S1C2R2_DMl_200x_g.TIF,1524.png,green,VERDADERO,trainval,nucleus,marvin,40,1,2,2,DMl,200x,VERDADERO,3.187
Mar40S1C2R2_DMr_200x_g.TIF,1525.png,green,VERDADERO,trainval,nucleus,marvin,40,1,2,2,DMr,200x,VERDADERO,3.187
Mar40S1C2R1_LHr_200x_g.TIF,1526.png,green,VERDADERO,unlabelled,nucleus,marvin,40,1,1,2,LHr,200x,VERDADERO,3.187
Mar40S3C4R2_VLPAGr_200x_g.TIF,1527.png,green,VERDADERO,trainval,nucleus,marvin,40,3,2,4,VLPAGr,200x,VERDADERO,3.187
MAR44S2C3R2_DMR_20_g.TIF,1528.png,green,VERDADERO,unlabelled,nucleus,marvin,44,2,2,3,DMr,200x,VERDADERO,3.187
MAR44S2C1R1_LHL_20_g.TIF,1529.png,green,VERDADERO,unlabelled,nucleus,marvin,44,2,1,1,LHl,200x,VERDADERO,3.187
MAR44S4C3R2_VLPAGR_20_g.TIF,1530.png,green,VERDADERO,unlabelled,nucleus,marvin,44,4,2,3,VLPAGr,200x,VERDADERO,3.187
MAR44S2C3R2_DML_20_g.TIF,1531.png,green,VERDADERO,unlabelled,nucleus,marvin,44,2,2,3,DMl,200x,VERDADERO,3.187
MAR44S2C1R1_LHR_20_g.TIF,1532.png,green,VERDADERO,unlabelled,nucleus,marvin,44,2,1,1,LHr,200x,VERDADERO,3.187
MAR44S4C3R2_VLPAGL_20_g.TIF,1533.png,green,VERDADERO,test,nucleus,marvin,44,4,2,3,VLPAGl,200x,VERDADERO,3.187
Mar29bS1C4R3_LHr_200x_y.TIF,1534.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,4,LHr,200x,VERDADERO,3.187
Mar29bS1C6R3_DMl_200x_y.TIF,1535.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,6,DMl,200x,VERDADERO,3.187
Mar29bS1C5R2_LHl_200x_g.TIF,1536.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,2,5,LHl,200x,VERDADERO,3.187
Mar29bS1C4R3_LHl_200x_y.TIF,1537.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,4,LHl,200x,VERDADERO,3.187
Mar29bS1C5R3_LHl_200x_y.TIF,1538.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,5,LHl,200x,VERDADERO,3.187
Mar29bS1C6R1_DMl_200x_g.TIF,1539.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,6,DMl,200x,VERDADERO,3.187
Mar29bS1C3R2_VLPAGr_200x_g.TIF,1540.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,2,3,VLPAGr,200x,VERDADERO,3.187
Mar29bS1C5R3_LHl_200x_g.TIF,1541.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,5,LHl,200x,VERDADERO,3.187
Mar29bS1C5R2_LHr_200x_y.TIF,1542.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,2,5,LHr,200x,VERDADERO,3.187
Mar29bS1C6R1_DMl_200x_y.TIF,1543.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,6,DMl,200x,VERDADERO,3.187
Mar29bS1C5R3_DMl_200x_y.TIF,1544.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,5,DMl,200x,VERDADERO,3.187
Mar29bS1C6R1_LHr_200x_y.TIF,1545.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,6,LHr,200x,VERDADERO,3.187
Mar29bS1C4R3_LHr_200x_g.TIF,1546.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,4,LHr,200x,VERDADERO,3.187
Mar29bS1C6R1_LHl_200x_y.TIF,1547.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,6,LHl,200x,VERDADERO,3.187
Mar29bS1C6R3_LHl_200x_g.TIF,1548.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,6,LHl,200x,VERDADERO,3.187
Mar29bS1C4R4_LHl_200x_y.TIF,1549.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,4,4,LHl,200x,VERDADERO,3.187
Mar29bS1C3R1_VLPAGl_200x_g.TIF,1550.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,3,VLPAGl,200x,VERDADERO,3.187
Mar29bS1C4R3_DMr_200x_g.TIF,1551.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,4,DMr,200x,VERDADERO,3.187
Mar29bS1C7R1_DMr_200x_y.TIF,1552.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,7,DMr,200x,VERDADERO,3.187
Mar29bS1C6R1_LHr_200x_g.TIF,1553.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,6,LHr,200x,VERDADERO,3.187
Mar29bS1C4R1_VLPAGr_200x_g.TIF,1554.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,4,VLPAGr,200x,VERDADERO,3.187
Mar29bS1C7R1_LHl_200x_g.TIF,1555.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,7,LHl,200x,VERDADERO,3.187
Mar29bS1C6R1_LHl_200x_g.TIF,1556.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,6,LHl,200x,VERDADERO,3.187
Mar29bS1C5R3_DMr_200x_y.TIF,1557.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,5,DMr,200x,VERDADERO,3.187
Mar29bS1C4R2_VLPAGr_200x_y.TIF,1558.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,2,4,VLPAGr,200x,VERDADERO,3.187
Mar29bS1C7R1_DMl_200x_y.TIF,1559.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,7,DMl,200x,VERDADERO,3.187
Mar29bS1C6R3_DMr_200x_y.TIF,1560.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,6,DMr,200x,VERDADERO,3.187
Mar29bS1C4R3_DMr_200x_y.TIF,1561.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,4,DMr,200x,VERDADERO,3.187
Mar29bS1C4R4_LHl_200x_g.TIF,1562.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,4,4,LHl,200x,VERDADERO,3.187
Mar29bS1C6R2_LHr_200x_y.TIF,1563.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,2,6,LHr,200x,VERDADERO,3.187
Mar29bS1C4R2_VLPAGr_200x_g.TIF,1564.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,2,4,VLPAGr,200x,VERDADERO,3.187
Mar29bS1C3R2_VLPAGr_200x_y.TIF,1565.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,2,3,VLPAGr,200x,VERDADERO,3.187
Mar29bS1C5R3_DMl_200x_g.TIF,1566.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,5,DMl,200x,VERDADERO,3.187
Mar29bS1C4R4_DMr_200x_y.TIF,1567.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,4,4,DMr,200x,VERDADERO,3.187
Mar29bS1C5R2_DMl_200x_g.TIF,1568.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,2,5,DMl,200x,VERDADERO,3.187
Mar29bS1C6R3_LHl_200x_y.TIF,1569.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,6,LHl,200x,VERDADERO,3.187
Mar29bS1C6R3_DMr_200x_g.TIF,1570.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,6,DMr,200x,VERDADERO,3.187
Mar29bS1C6R2_LHl_200x_y.TIF,1571.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,2,6,LHl,200x,VERDADERO,3.187
Mar29bS1C4R4_DMl_200x_y.TIF,1572.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,4,4,DMl,200x,VERDADERO,3.187
Mar29bS1C5R3_LHr_200x_g.TIF,1573.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,5,LHr,200x,VERDADERO,3.187
Mar29bS1C6R3_LHr_200x_g.TIF,1574.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,6,LHr,200x,VERDADERO,3.187
Mar29bS1C5R2_LHr_200x_g.TIF,1575.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,2,5,LHr,200x,VERDADERO,3.187
Mar29bS1C7R1_LHl_200x_y.TIF,1576.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,7,LHl,200x,VERDADERO,3.187
Mar29bS1C7R1_LHr_200x_y.TIF,1577.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,7,LHr,200x,VERDADERO,3.187
Mar29bS1C3R1_VLPAGl_200x_y.TIF,1578.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,3,VLPAGl,200x,VERDADERO,3.187
Mar29bS1C6R1_DMr_200x_g.TIF,1579.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,6,DMr,200x,VERDADERO,3.187
Mar29bS1C5R2_LHl_200x_y.TIF,1580.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,2,5,LHl,200x,VERDADERO,3.187
Mar29bS1C3R3_VLPAGr_200x_y.TIF,1581.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,3,VLPAGr,200x,VERDADERO,3.187
Mar29bS1C7R1_DMl_200x_g.TIF,1582.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,7,DMl,200x,VERDADERO,3.187
Mar29bS1C6R2_LHr_200x_g.TIF,1583.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,2,6,LHr,200x,VERDADERO,3.187
Mar29bS1C4R1_VLPAGr_200x_y.TIF,1584.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,4,VLPAGr,200x,VERDADERO,3.187
Mar29bS1C4R4_DMl_200x_g.TIF,1585.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,4,4,DMl,200x,VERDADERO,3.187
Mar29bS1C4R1_VLPAGl_200x_y.TIF,1586.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,4,VLPAGl,200x,VERDADERO,3.187
Mar29bS1C4R3_LHl_200x_g.TIF,1587.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,4,LHl,200x,VERDADERO,3.187
Mar29bS1C4R4_LHr_200x_y.TIF,1588.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,4,4,LHr,200x,VERDADERO,3.187
Mar29bS1C5R2_DMl_200x_y.TIF,1589.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,2,5,DMl,200x,VERDADERO,3.187
Mar29bS1C3R3_VLPAGr_200x_g.TIF,1590.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,3,VLPAGr,200x,VERDADERO,3.187
Mar29bS1C3R2_VLPAGl_200x_y.TIF,1591.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,2,3,VLPAGl,200x,VERDADERO,3.187
Mar29bS1C4R1_VLPAGl_200x_g.TIF,1592.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,4,VLPAGl,200x,VERDADERO,3.187
Mar29bS1C4R4_LHr_200x_g.TIF,1593.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,4,4,LHr,200x,VERDADERO,3.187
Mar29bS1C6R3_LHr_200x_y.TIF,1594.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,6,LHr,200x,VERDADERO,3.187
Mar29bS1C3R2_VLPAGl_200x_g.TIF,1595.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,2,3,VLPAGl,200x,VERDADERO,3.187
Mar29bS1C6R1_DMr_200x_y.TIF,1596.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,1,6,DMr,200x,VERDADERO,3.187
Mar29bS1C6R2_LHl_200x_g.TIF,1597.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,2,6,LHl,200x,VERDADERO,3.187
Mar29bS1C4R4_DMr_200x_g.TIF,1598.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,4,4,DMr,200x,VERDADERO,3.187
Mar29bS1C7R1_DMr_200x_g.TIF,1599.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,7,DMr,200x,VERDADERO,3.187
Mar29bS1C5R3_LHr_200x_y.TIF,1600.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,29b,1,3,5,LHr,200x,VERDADERO,3.187
Mar29bS1C6R3_DMl_200x_g.TIF,1601.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,6,DMl,200x,VERDADERO,3.187
Mar29bS1C5R3_DMr_200x_g.TIF,1602.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,3,5,DMr,200x,VERDADERO,3.187
Mar29bS1C7R1_LHr_200x_g.TIF,1603.png,green,VERDADERO,unlabelled,nucleus,marvin,29b,1,1,7,LHr,200x,VERDADERO,3.187
Mar42S2C4R2_VLPAGl_200x_g.TIF,1604.png,green,VERDADERO,unlabelled,nucleus,marvin,42,2,2,4,VLPAGl,200x,VERDADERO,3.187
Mar42S1C4R2_LHl_200x_g.TIF,1605.png,green,VERDADERO,unlabelled,nucleus,marvin,42,1,2,4,LHl,200x,VERDADERO,3.187
Mar42S2C2R2_DMl_200x_g.TIF,1606.png,green,VERDADERO,unlabelled,nucleus,marvin,42,2,2,2,DMl,200x,VERDADERO,3.187
Mar42S2C2R2_DMr_200x_g.TIF,1607.png,green,VERDADERO,test,nucleus,marvin,42,2,2,2,DMr,200x,VERDADERO,3.187
Mar42S1C4R2_LHr_200x_g.TIF,1608.png,green,VERDADERO,unlabelled,nucleus,marvin,42,1,2,4,LHr,200x,VERDADERO,3.187
Mar42S2C4R2_VLPAGr_200x_g.TIF,1609.png,green,VERDADERO,test,nucleus,marvin,42,2,2,4,VLPAGr,200x,VERDADERO,3.187
Mar33bS2C1R3_DMl_200x_g.TIF,1610.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,3,1,DMl,200x,VERDADERO,3.187
Mar33bS2C1R3_DMr_200x_g.TIF,1611.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,3,1,DMr,200x,VERDADERO,3.187
Mar33bS1C4R2_LHl_200x_g.TIF,1612.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,2,4,LHl,200x,VERDADERO,3.187
Mar33bS2C2R1_DMl_200x_g.TIF,1613.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,1,2,DMl,200x,VERDADERO,3.187
Mar33bS1C2R3_VLPAGr_200x_g.TIF,1614.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,3,2,VLPAGr,200x,VERDADERO,3.187
Mar33bS2C1R1_LHl_200x_g.TIF,1615.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,1,1,LHl,200x,VERDADERO,3.187
Mar33bS2C2R3_LHr_200x_g.TIF,1616.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,3,2,LHr,200x,VERDADERO,3.187
Mar33bS2C2R3_LHl_200x_g.TIF,1617.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,3,2,LHl,200x,VERDADERO,3.187
Mar33bS2C2R1_DMr_200x_g.TIF,1618.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,1,2,DMr,200x,VERDADERO,3.187
Mar33bS1C3R3_VLPAGl_200x_g.TIF,1619.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,3,3,VLPAGl,200x,VERDADERO,3.187
Mar33bS1C3R3_VLPAGr_200x_g.TIF,1620.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,3,3,VLPAGr,200x,VERDADERO,3.187
Mar33bS2C1R2_LHr_200x_g.TIF,1621.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,2,1,LHr,200x,VERDADERO,3.187
Mar33bS2C1R2_DMr_200x_g.TIF,1622.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,2,1,DMr,200x,VERDADERO,3.187
Mar33bS2C2R1_LHr_200x_g.TIF,1623.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,1,2,LHr,200x,VERDADERO,3.187
Mar33bS1C2R1_VLPAGr_200x_g.TIF,1624.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,1,2,VLPAGr,200x,VERDADERO,3.187
Mar33bS1C2R3_VLPAGl_200x_g.TIF,1625.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,3,2,VLPAGl,200x,VERDADERO,3.187
Mar33bS1C3R1_VLPAGl_200x_g.TIF,1626.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,1,3,VLPAGl,200x,VERDADERO,3.187
Mar33bS2C1R1_DMl_200x_g.TIF,1627.png,green,VERDADERO,test,nucleus,marvin,33b,2,1,1,DMl,200x,VERDADERO,3.187
Mar33bS1C3R1_VLPAGr_200x_g.TIF,1628.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,1,3,VLPAGr,200x,VERDADERO,3.187
Mar33bS1C2R1_VLPAGl_200x_g.TIF,1629.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,1,2,VLPAGl,200x,VERDADERO,3.187
Mar33bS2C2R1_LHl_200x_g.TIF,1630.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,1,2,LHl,200x,VERDADERO,3.187
Mar33bS2C1R3_LHl_200x_g.TIF,1631.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,3,1,LHl,200x,VERDADERO,3.187
Mar33bS2C1R1_DMr_200x_g.TIF,1632.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,1,1,DMr,200x,VERDADERO,3.187
Mar33bS2C1R1_LHr_200x_g.TIF,1633.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,1,1,LHr,200x,VERDADERO,3.187
Mar33bS2C1R2_DMl_200x_g.TIF,1634.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,2,1,DMl,200x,VERDADERO,3.187
Mar33bS2C1R2_LHl_200x_g.TIF,1635.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,2,1,LHl,200x,VERDADERO,3.187
Mar33bS2C1R3_LHr_200x_g.TIF,1636.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,2,3,1,LHr,200x,VERDADERO,3.187
Mar33bS1C3R2_VLPAGl_200x_g.TIF,1637.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,2,3,VLPAGl,200x,VERDADERO,3.187
Mar33bS1C4R2_LHr_200x_g.TIF,1638.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,2,4,LHr,200x,VERDADERO,3.187
Mar33bS1C3R2_VLPAGr_200x_g.TIF,1639.png,green,VERDADERO,unlabelled,nucleus,marvin,33b,1,2,3,VLPAGr,200x,VERDADERO,3.187
Mar33bS1C4R2_DMl_200x_g.TIF,1640.png,green,VERDADERO,test,nucleus,marvin,33b,1,2,4,DMl,200x,VERDADERO,3.187
Mar33bS1C4R2_DMr_200x_g.TIF,1641.png,green,VERDADERO,trainval,nucleus,marvin,33b,1,2,4,DMr,200x,VERDADERO,3.187
MAR38S2C3R1_VLPAGL_20_g.TIF,1642.png,green,VERDADERO,unlabelled,nucleus,marvin,38,2,1,3,VLPAGl,200x,VERDADERO,3.187
MAR38S2C3R1_VLPAGR_20_g.TIF,1643.png,green,VERDADERO,unlabelled,nucleus,marvin,38,2,1,3,VLPAGr,200x,VERDADERO,3.187
MAR38S1C3R1_LHL_20_g.TIF,1644.png,green,VERDADERO,unlabelled,nucleus,marvin,38,1,1,3,LHl,200x,VERDADERO,3.187
MAR38S1C3R1_LHR_20_g.TIF,1645.png,green,VERDADERO,test,nucleus,marvin,38,1,1,3,LHr,200x,VERDADERO,3.187
MAR38S1C3R1_DMR_20_g.TIF,1646.png,green,VERDADERO,trainval,nucleus,marvin,38,1,1,3,DMr,200x,VERDADERO,3.187
MAR38S1C3R1_DML_20_g.TIF,1647.png,green,VERDADERO,trainval,nucleus,marvin,38,1,1,3,DMl,200x,VERDADERO,3.187
Mar35bS1C5R3_DMl_200x_y.TIF,1648.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,35b,1,3,5,DMl,200x,VERDADERO,3.187
Mar35bS1C6R1_LHr_200x_g.TIF,1649.png,green,VERDADERO,unlabelled,nucleus,marvin,35b,1,1,6,LHr,200x,VERDADERO,3.187
Mar35bS2C1R2_DMl_200x_y.TIF,1650.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,35b,2,2,1,DMl,200x,VERDADERO,3.187
Mar35bS2C2R1_LHr_200x_y.TIF,1651.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,35b,2,1,2,LHr,200x,VERDADERO,3.187
Mar35bS1C1R3_VLPAGl_200x_g.TIF,1652.png,green,VERDADERO,unlabelled,nucleus,marvin,35b,1,3,1,VLPAGl,200x,VERDADERO,3.187
Mar35bS2C1R3_LHl_200x_g.TIF,1653.png,green,VERDADERO,unlabelled,nucleus,marvin,35b,2,3,1,LHl,200x,VERDADERO,3.187
Mar35bS2C2R2_LHl_200x_g.TIF,1654.png,green,VERDADERO,unlabelled,nucleus,marvin,35b,2,2,2,LHl,200x,VERDADERO,3.187
Mar35bS2C2R2_LHr_200x_g.TIF,1655.png,green,VERDADERO,unlabelled,nucleus,marvin,35b,2,2,2,LHr,200x,VERDADERO,3.187
Mar35bS2C1R1_DMl_200x_g.TIF,1656.png,green,VERDADERO,unlabelled,nucleus,marvin,35b,2,1,1,DMl,200x,VERDADERO,3.187
Mar35bS1C5R3_DMr_200x_g.TIF,1657.png,green,VERDADERO,unlabelled,nucleus,marvin,35b,1,3,5,DMr,200x,VERDADERO,3.187
Mar35bS2C1R1_LHr_200x_y.TIF,1658.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,35b,2,1,1,LHr,200x,VERDADERO,3.187
Mar35bS2C2R1_LHl_200x_g.TIF,1659.png,green,VERDADERO,unlabelled,nucleus,marvin,35b,2,1,2,LHl,200x,VERDADERO,3.187
